time,pow_000,pow_001,pow_002,pow_003,pow_004,pow_005,pow_006,ws_000,wd_000,ws_001,wd_001,ws_002,wd_002,ws_003,wd_003,ws_004,wd_004,ws_005,wd_005,ws_006,wd_006
2020-05-09 05:50:00,80071.804,77597.618,74649.941,68110.961,62540.639,58979.840,53988.692,3.813,49.352,3.810,52.663,3.738,50.810,3.676,50.589,3.639,48.658,3.484,49.868,3.446,52.025
2020-05-09 06:00:00,70512.651,66765.586,65716.904,54558.699,41997.178,28263.916,46171.226,3.676,50.968,3.562,48.496,3.626,52.445,3.390,50.343,3.278,47.323,3.167,49.511,3.430,50.256
2020-05-09 06:10:00,51706.855,40086.132,34991.954,13654.891,14346.468,3010.034,5407.363,3.373,50.762,3.194,50.333,3.149,49.468,3.068,50.179,3.190,44.369,3.135,47.765,2.986,49.882
2020-05-09 06:20:00,5773.408,798.554,651.548,30.204,31.944,6.437,11.624,2.977,49.325,2.982,49.613,2.961,46.561,2.825,50.545,2.909,46.223,2.930,49.414,2.814,50.354
2020-05-09 06:30:00,71.764,8.989,7.270,0.000,0.000,0.000,0.000,2.779,44.153,2.804,45.792,2.688,41.409,2.556,44.740,2.822,45.002,2.604,45.333,2.525,43.500
2020-05-09 06:40:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.598,38.197,2.531,41.338,2.526,42.253,2.292,46.057,2.514,42.464,2.498,42.940,2.262,43.533
2020-05-09 06:50:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.508,42.244,2.486,41.097,2.366,42.786,2.191,46.106,2.335,42.386,2.287,41.494,2.195,44.393
2020-05-09 07:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.339,42.234,2.256,42.273,2.241,42.427,2.125,47.758,2.248,44.623,2.231,43.066,2.091,45.474
2020-05-09 07:10:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.208,41.883,2.237,41.581,2.120,44.926,2.077,48.027,2.090,44.398,2.082,44.830,2.088,47.646
2020-05-09 07:20:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.258,41.852,2.131,44.122,2.020,48.105,1.975,49.584,2.096,46.825,2.050,46.848,2.035,48.364
2020-05-09 07:30:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.190,47.987,1.919,47.663,1.990,50.734,1.869,52.682,2.086,49.252,2.038,48.269,1.949,53.049
2020-05-09 07:40:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.030,54.644,1.945,51.217,1.925,52.723,1.860,55.709,2.050,50.786,1.965,52.593,1.948,53.162
2020-05-09 07:50:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.858,55.320,1.966,53.922,1.862,52.351,1.892,59.538,1.975,53.367,1.830,56.431,1.930,58.113
2020-05-09 08:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.042,55.763,1.810,61.189,1.863,56.579,1.838,63.924,1.929,53.574,1.788,57.691,1.798,61.214
2020-05-09 08:10:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.957,58.314,1.803,65.606,1.807,56.221,1.699,62.387,1.860,51.356,1.613,59.053,1.700,64.071
2020-05-09 08:20:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.741,62.381,1.717,63.501,1.938,56.551,1.842,64.432,1.864,58.133,1.739,55.576,1.708,67.099
2020-05-09 08:30:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.808,54.541,1.693,60.297,1.705,63.013,1.664,47.842,1.752,61.746,1.705,64.312,1.640,65.847
2020-05-09 08:40:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.677,53.649,1.509,39.254,1.577,65.182,1.657,62.110,1.715,48.676,1.581,52.202,1.694,47.350
2020-05-09 08:50:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.655,42.678,1.777,67.317,1.667,60.844,1.415,65.160,1.861,41.147,1.486,58.114,1.395,66.156
2020-05-09 09:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.703,52.946,1.754,62.888,1.669,62.893,1.442,68.476,1.577,45.493,1.784,53.271,1.506,51.608
2020-05-09 09:10:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.518,62.482,1.716,54.937,1.734,48.186,1.661,41.376,1.607,49.257,1.157,69.668,1.268,62.930
2020-05-09 09:20:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.470,60.431,1.581,66.057,1.530,53.568,1.024,40.414,1.195,57.519,1.368,57.161,1.328,55.517
2020-05-09 09:30:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.843,38.305,1.712,51.305,1.767,61.082,1.454,63.749,1.358,43.980,0.989,65.003,0.827,43.398
2020-05-09 09:40:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.603,42.121,1.225,51.198,1.181,82.022,1.836,71.624,1.828,54.278,1.508,60.740,1.552,74.717
2020-05-09 09:50:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.870,44.008,1.911,72.824,1.798,46.619,1.384,52.308,1.499,59.168,1.380,70.686,1.558,59.378
2020-05-09 10:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.971,59.853,1.332,73.821,1.356,80.865,1.499,63.855,1.416,75.715,1.641,67.696,2.104,61.355
2020-05-09 10:10:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.810,44.491,1.221,92.818,1.345,109.299,1.259,59.866,1.332,40.888,1.416,48.505,1.282,47.385
2020-05-09 10:20:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.857,57.755,1.885,63.589,1.480,61.553,0.537,56.455,0.680,19.558,1.018,50.588,1.318,85.130
2020-05-09 10:30:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.078,79.455,1.316,89.776,1.567,88.233,1.453,52.147,1.437,59.749,1.134,69.010,1.156,90.233
2020-05-09 10:40:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.111,142.403,0.733,136.760,0.907,66.248,1.576,45.292,1.510,55.423,1.499,45.572,1.063,35.555
2020-05-09 10:50:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.981,81.484,0.612,112.284,1.163,100.521,1.433,62.680,1.467,44.422,1.009,3.062,1.202,5.595
2020-05-09 11:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.324,86.337,1.642,74.456,1.584,68.611,1.582,73.544,1.332,47.790,1.442,63.681,1.440,68.664
2020-05-09 11:10:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.458,105.453,1.444,63.434,1.707,70.941,0.775,88.248,1.080,55.614,1.550,48.880,1.384,90.330
2020-05-09 11:20:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.548,99.481,2.007,75.758,1.926,71.601,1.334,40.928,1.120,73.019,0.983,79.812,1.401,76.191
2020-05-09 11:30:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.542,105.009,1.006,155.731,0.931,124.470,1.091,77.130,1.167,42.125,1.052,58.730,1.987,101.238
2020-05-09 11:40:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.728,93.105,0.783,91.038,0.302,103.015,0.489,117.037,0.795,31.146,0.577,98.209,1.510,99.744
2020-05-09 11:50:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.001,82.661,1.718,67.299,1.552,77.757,1.689,88.495,1.448,87.087,1.166,117.553,1.078,92.818
2020-05-09 12:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.508,5.394,1.163,108.105,1.459,115.669,1.500,72.544,1.845,81.482,2.244,103.544,1.982,81.795
2020-05-09 12:10:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.144,74.422,1.655,95.278,2.217,109.050,2.429,74.677,2.129,58.619,1.187,76.908,0.839,87.475
2020-05-09 12:20:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.522,98.577,1.743,70.236,1.386,92.249,1.951,86.434,2.202,75.267,1.842,84.096,0.479,100.779
2020-05-09 12:30:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.435,74.501,1.756,99.344,2.572,102.239,2.531,80.357,2.344,113.763,2.699,120.833,2.647,105.501
2020-05-09 12:40:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.450,89.240,1.738,92.117,1.222,86.119,1.931,70.624,1.953,108.987,1.654,98.601,1.195,128.310
2020-05-09 12:50:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.076,105.134,0.323,120.772,1.129,82.344,1.408,95.349,1.758,87.629,1.458,49.729,0.691,50.588
2020-05-09 13:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.838,137.422,2.275,140.433,2.316,115.984,2.605,102.440,2.648,89.218,2.762,90.216,2.424,80.457
2020-05-09 13:10:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.084,162.381,1.439,155.013,0.550,175.746,1.590,135.711,1.479,89.066,1.756,90.376,2.113,70.185
2020-05-09 13:20:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.315,104.907,1.508,110.707,1.057,98.365,0.798,113.985,0.941,125.533,1.301,93.678,1.523,91.490
2020-05-09 13:30:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.034,70.905,0.945,144.517,1.567,155.849,1.959,132.346,2.449,111.670,2.119,86.891,2.145,95.567
2020-05-09 13:40:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.928,96.052,1.721,129.535,1.743,133.899,0.894,151.585,0.541,188.976,0.706,169.403,1.093,108.274
2020-05-09 13:50:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.430,72.018,1.469,97.206,1.024,105.251,1.252,69.416,1.009,68.261,0.906,105.484,1.375,119.326
2020-05-09 14:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.907,73.917,2.657,73.113,2.912,65.525,2.749,65.042,0.690,88.761,1.195,136.329,1.034,146.188
2020-05-09 14:10:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.225,105.133,2.513,67.333,2.727,48.254,2.544,58.418,2.224,62.458,1.589,82.618,1.602,92.862
2020-05-09 14:20:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.081,114.639,1.626,70.717,1.981,57.564,2.004,41.259,1.718,46.126,1.602,62.915,1.274,83.240
2020-05-09 14:30:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.505,67.478,2.080,71.551,2.227,72.464,2.476,60.996,2.228,56.564,1.846,98.803,2.165,125.878
2020-05-09 14:40:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.114,44.131,1.488,60.020,1.973,53.133,1.723,47.097,1.299,35.979,0.833,80.366,1.662,123.137
2020-05-09 14:50:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.502,62.762,1.872,47.990,2.015,59.406,1.981,74.112,2.280,85.195,2.143,69.257,1.606,81.044
2020-05-09 15:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.161,65.951,1.880,81.341,2.443,85.529,2.407,66.766,1.884,57.933,1.887,58.749,2.078,51.211
2020-05-09 15:10:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.688,93.949,1.817,72.410,1.728,75.771,2.698,79.026,3.037,77.969,3.403,62.685,3.224,65.007
2020-05-09 15:20:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.994,63.894,1.657,54.792,1.111,54.591,0.717,138.944,1.529,30.790,2.164,37.384,2.327,31.430
2020-05-09 15:30:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.439,41.753,2.266,52.727,1.717,76.112,0.708,111.659,0.559,78.018,0.867,42.842,1.312,55.756
2020-05-09 15:40:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.361,42.044,1.526,65.650,2.008,70.308,1.839,82.263,2.694,91.672,2.470,82.277,2.074,77.328
2020-05-09 15:50:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.320,61.709,2.420,75.760,2.729,69.080,2.771,71.121,2.298,61.321,2.259,71.135,2.399,71.567
2020-05-09 16:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.927,70.106,2.350,72.614,2.113,66.998,2.087,66.489,2.234,65.017,2.385,61.253,2.384,79.153
2020-05-09 16:10:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.937,59.538,2.673,63.121,2.429,57.953,2.726,53.903,3.069,49.957,2.792,54.173,1.740,71.465
2020-05-09 16:20:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.961,52.609,2.030,72.626,2.248,87.954,2.408,86.264,2.822,80.386,2.861,75.332,2.395,74.584
2020-05-09 16:30:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.730,88.843,1.928,97.051,2.344,98.407,2.903,90.603,3.278,83.528,3.218,78.408,3.079,72.528
2020-05-09 16:40:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.297,92.088,3.133,89.679,3.029,79.560,2.793,70.922,2.989,64.077,2.917,64.135,2.965,60.636
2020-05-09 16:50:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.851,92.485,3.046,87.982,3.010,74.865,2.836,69.606,2.868,70.789,3.011,71.755,2.625,76.383
2020-05-09 17:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.004,76.953,2.062,76.230,2.244,92.456,2.534,81.711,2.644,75.809,2.977,77.003,2.959,73.815
2020-05-09 17:10:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.689,75.351,2.562,75.271,2.167,71.862,2.447,76.297,1.954,77.713,2.137,84.591,2.349,85.780
2020-05-09 17:20:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.678,65.265,2.891,66.180,2.481,70.391,2.602,76.106,2.576,70.634,2.200,73.452,3.071,82.442
2020-05-09 17:30:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.949,73.900,3.367,73.881,3.470,75.408,2.684,79.120,3.042,78.527,3.432,75.456,3.052,72.453
2020-05-09 17:40:00,6823.330,0.000,0.000,0.000,0.000,0.000,0.000,3.440,71.577,3.196,70.977,3.327,71.844,2.822,73.652,2.719,70.153,2.831,73.388,2.976,79.682
2020-05-09 17:50:00,47991.043,26676.759,13568.455,0.000,0.000,0.000,0.000,3.785,67.850,3.685,67.791,3.325,66.889,3.214,64.085,3.279,62.611,3.189,66.312,3.069,69.224
2020-05-09 18:00:00,69183.715,67487.041,62295.352,2926.431,0.000,3325.697,0.000,3.971,75.047,4.078,76.144,4.035,76.999,3.399,73.000,3.186,71.275,3.328,72.531,3.313,70.253
2020-05-09 18:10:00,90991.258,92786.215,63370.081,38918.036,45839.749,59888.417,33680.240,4.186,73.960,4.257,73.432,3.816,76.380,3.723,83.176,3.790,77.614,3.974,78.883,3.670,79.008
2020-05-09 18:20:00,119833.175,104161.503,54497.467,45722.773,61960.264,70117.142,69956.322,4.638,84.276,4.351,84.461,3.425,86.049,3.595,83.143,3.858,79.093,3.945,80.745,4.052,88.236
2020-05-09 18:30:00,98891.460,78003.909,57752.155,60300.731,45018.551,56083.450,66035.238,4.042,86.733,3.720,86.722,3.712,88.937,3.818,90.187,3.454,88.662,3.552,89.307,3.802,91.220
2020-05-09 18:40:00,97044.267,74613.988,69229.961,68895.560,61739.113,73279.115,64016.162,4.137,92.410,3.853,90.985,3.914,91.681,3.933,91.627,3.787,90.583,3.988,90.997,3.740,91.119
2020-05-09 18:50:00,100786.864,83525.458,103762.877,103100.758,102649.357,124102.884,102554.128,4.227,91.443,4.033,92.480,4.462,94.082,4.474,93.694,4.456,91.486,4.817,92.708,4.482,93.698
2020-05-09 19:00:00,117627.305,111997.917,151703.252,153652.291,156715.454,190783.918,163406.295,4.446,93.453,4.471,93.107,4.926,94.070,4.946,92.047,5.009,90.581,5.470,91.188,5.206,91.829
2020-05-09 19:10:00,174948.217,183335.271,250808.559,238394.457,250635.269,277150.729,251780.645,5.026,96.703,5.124,98.273,5.911,97.819,5.802,96.007,5.918,94.455,6.025,95.569,5.851,96.515
2020-05-09 19:20:00,367752.742,448088.781,494035.785,399205.269,413132.842,398278.202,381954.039,7.006,107.189,7.599,106.240,7.734,106.064,6.812,105.133,7.022,103.443,6.742,103.234,6.715,103.041
2020-05-09 19:30:00,556732.137,612540.385,603910.739,468431.045,522465.715,472832.955,454504.708,7.608,107.615,7.809,107.262,7.570,108.405,6.899,106.334,7.192,106.964,7.049,107.891,6.844,107.034
2020-05-09 19:40:00,652533.743,657921.089,605446.525,501748.403,560761.796,518050.251,564857.063,7.821,112.816,7.673,112.385,7.304,112.034,6.988,110.702,7.349,109.421,7.048,107.620,7.546,107.334
2020-05-09 19:50:00,757178.594,753421.972,666187.438,620813.437,659593.855,659212.628,640049.208,8.081,116.749,8.194,115.470,7.765,115.205,7.759,114.734,7.856,111.900,8.034,110.768,7.593,111.378
2020-05-09 20:00:00,810049.210,803890.328,726589.074,654376.693,674653.920,653693.386,640981.631,8.257,118.058,8.185,118.910,7.907,120.001,7.452,120.002,7.504,119.892,7.244,121.446,7.344,120.502
2020-05-09 20:10:00,677123.589,662068.957,624766.603,591515.570,598372.689,579398.008,591485.859,6.939,124.120,6.988,121.857,6.938,121.400,7.049,121.317,7.059,122.279,6.977,122.995,6.999,122.952
2020-05-09 20:20:00,550181.395,561636.069,523004.275,505257.216,506608.428,523068.990,556494.181,6.548,123.948,6.549,124.856,6.331,124.632,6.457,123.431,6.355,124.384,6.629,122.830,6.896,122.851
2020-05-09 20:30:00,561597.251,617977.305,602021.149,600901.489,660300.212,637450.108,659232.196,7.241,120.941,7.643,119.780,7.650,117.389,7.699,115.819,8.194,114.755,7.832,113.255,7.747,112.541
2020-05-09 20:40:00,685480.682,698658.902,654290.851,615227.778,637328.535,603290.403,585313.985,7.923,108.761,7.828,109.426,7.449,109.173,7.300,109.356,7.204,108.735,7.079,109.709,6.842,108.674
2020-05-09 20:50:00,550971.686,531250.267,484317.005,471054.716,472114.412,501366.149,467757.645,6.539,108.469,6.417,109.234,6.123,110.318,6.068,110.480,6.002,109.608,6.513,110.663,6.157,110.475
2020-05-09 21:00:00,407478.277,409930.954,368202.061,367008.457,411396.476,433836.482,395655.860,5.784,110.380,5.901,110.906,5.572,111.232,5.661,110.677,6.133,110.426,6.208,110.334,5.895,111.003
2020-05-09 21:10:00,317563.800,348961.832,338947.231,338691.613,363126.625,369770.620,313325.029,5.325,113.158,5.800,113.316,5.933,111.772,5.837,113.444,5.676,112.689,5.637,113.211,5.122,116.558
2020-05-09 21:20:00,279129.347,339175.961,357149.726,294746.342,314994.916,302419.833,300848.375,5.510,118.106,6.060,118.891,6.212,118.700,5.302,120.843,5.563,118.815,5.470,119.853,5.691,120.035
2020-05-09 21:30:00,330119.526,327912.599,323337.318,289518.604,323759.654,287461.206,305210.193,6.101,121.185,5.812,119.978,5.709,123.330,5.671,122.412,5.945,123.578,5.528,124.838,5.713,122.318
2020-05-09 21:40:00,379243.296,312274.850,307360.169,279046.499,312259.664,327695.082,331332.141,6.404,123.607,5.719,124.666,5.636,126.719,5.468,127.600,5.698,129.184,6.008,129.398,5.917,128.410
2020-05-09 21:50:00,378291.106,316851.195,307633.188,320193.515,375524.335,383177.266,386296.212,6.151,125.231,5.744,126.871,5.593,130.388,6.111,131.689,6.358,132.074,6.359,132.501,6.461,132.572
2020-05-09 22:00:00,372101.720,330710.616,361512.648,359274.420,406044.345,388407.058,426705.554,5.977,132.983,5.810,134.277,6.145,136.833,5.979,135.979,6.288,137.567,6.188,137.541,6.365,138.443
2020-05-09 22:10:00,346983.165,321749.762,382354.385,366031.847,370319.345,394926.128,408390.551,5.761,138.391,5.745,138.193,6.157,138.726,6.107,140.204,5.921,138.765,6.177,139.924,6.059,139.100
2020-05-09 22:20:00,367851.348,371259.656,406869.370,379379.787,394231.161,426022.298,445432.798,6.214,142.036,6.254,144.116,6.283,141.491,6.165,145.266,6.291,143.276,6.591,143.722,6.538,142.009
2020-05-09 22:30:00,422806.968,389906.448,431023.425,368511.000,402039.583,401444.024,442686.601,6.597,146.393,6.296,146.435,6.523,143.790,6.026,145.940,6.327,147.523,6.244,145.057,6.487,145.812
2020-05-09 22:40:00,404747.487,357626.386,397025.831,322654.124,350692.862,333289.044,379250.949,6.225,147.492,6.009,146.682,6.122,144.875,5.742,145.731,5.821,145.547,5.691,142.859,5.904,144.186
2020-05-09 22:50:00,353999.138,294679.350,321024.393,242246.374,272867.903,249675.985,289269.538,5.907,148.729,5.389,146.861,5.505,146.081,4.937,146.826,5.225,147.621,5.006,145.885,5.240,144.046
2020-05-09 23:00:00,254214.761,205413.315,232643.909,174550.489,202358.641,177581.661,192126.989,4.952,142.635,4.680,142.641,4.837,142.943,4.490,140.746,4.692,139.907,4.400,139.320,4.179,133.059
2020-05-09 23:10:00,248631.974,220391.768,219282.306,160008.506,168001.179,144201.642,148727.050,5.533,132.182,5.420,132.155,5.223,132.216,4.651,131.351,4.609,131.500,4.370,130.272,4.357,129.665
2020-05-09 23:20:00,373543.396,343298.364,337527.195,250215.954,238874.604,208070.723,201869.254,6.861,135.091,6.686,134.702,6.635,135.866,5.976,134.156,5.852,133.876,5.538,134.127,5.423,131.988
2020-05-09 23:30:00,415393.640,389444.451,390110.218,326549.629,309519.001,287284.884,274086.674,6.611,138.275,6.509,139.093,6.508,139.033,6.271,140.982,6.148,139.746,6.071,138.199,5.940,137.597
2020-05-09 23:40:00,316301.254,296261.905,283924.914,256188.815,253814.270,233195.537,224533.989,5.444,134.355,5.350,134.803,5.148,136.100,5.110,135.875,5.123,135.569,4.807,136.602,4.786,136.317
2020-05-09 23:50:00,238046.777,216749.964,201214.983,169857.798,184436.873,168573.809,178775.073,5.039,133.768,4.787,133.500,4.657,135.020,4.107,133.146,4.428,134.072,4.220,134.882,4.487,134.394
2020-05-10 00:00:00,186730.636,171935.503,164392.344,145435.764,166786.495,166109.611,187105.557,4.592,126.992,4.477,127.483,4.479,129.777,4.319,128.989,4.544,131.230,4.682,130.081,4.902,132.540
2020-05-10 00:10:00,354100.766,383714.374,360803.511,292501.028,331858.719,328652.401,343542.806,6.031,113.476,6.199,113.732,5.890,113.005,5.402,113.387,5.755,113.504,5.929,112.891,5.935,112.700
2020-05-10 00:20:00,374027.675,370388.331,350126.955,287549.067,330504.945,338437.473,353631.788,6.231,114.996,6.155,115.328,5.944,113.833,5.479,114.063,5.732,113.962,5.946,112.630,5.913,112.485
2020-05-10 00:30:00,404120.411,398472.192,374400.861,295462.861,356194.868,352031.562,352778.939,6.388,115.698,6.370,114.753,6.170,114.941,5.703,115.100,6.096,114.946,5.946,114.768,5.899,114.956
2020-05-10 00:40:00,440399.674,420737.607,391272.883,311148.977,371763.187,363713.716,364645.773,6.621,116.672,6.436,117.009,6.230,116.827,5.728,117.115,6.116,115.423,6.054,115.822,6.076,117.286
2020-05-10 00:50:00,459208.852,418201.940,408924.045,350022.993,381682.305,373207.555,374465.705,6.710,116.904,6.336,117.145,6.287,118.440,6.066,117.149,6.171,116.427,6.130,116.232,6.049,117.181
2020-05-10 01:00:00,461164.753,438029.238,402797.215,351367.488,378921.893,379438.272,388883.189,6.531,117.648,6.474,117.338,6.157,117.857,5.947,118.279,6.140,117.425,6.083,117.963,6.143,118.266
2020-05-10 01:10:00,454290.979,430076.602,392437.877,350705.312,386275.948,370734.979,380104.698,6.525,117.931,6.448,118.762,6.182,118.998,5.887,117.537,6.182,117.286,6.021,119.417,6.091,118.963
2020-05-10 01:20:00,458032.002,407124.011,384983.487,324929.930,376226.247,352795.533,355979.471,6.594,118.007,6.210,119.535,6.173,119.953,5.673,118.891,6.031,119.512,5.830,118.654,5.852,118.701
2020-05-10 01:30:00,406650.900,378544.173,365636.999,288710.186,344558.725,330238.610,345014.332,6.090,122.385,6.040,121.545,5.837,122.732,5.420,122.662,5.842,121.991,5.753,122.769,5.930,121.921
2020-05-10 01:40:00,377973.391,361619.301,329111.507,291713.559,326073.372,306257.637,334918.160,6.119,124.896,5.974,124.988,5.694,125.166,5.730,126.006,5.687,125.601,5.649,126.065,5.871,125.594
2020-05-10 01:50:00,366549.526,336723.675,314405.166,292766.629,304418.173,297639.123,312438.761,6.072,129.554,5.805,128.674,5.667,128.444,5.722,129.106,5.641,128.404,5.597,129.399,5.625,128.808
2020-05-10 02:00:00,362395.275,318645.867,308414.315,274065.117,295331.928,301404.018,308415.708,6.066,131.370,5.730,130.299,5.746,131.442,5.449,131.998,5.672,131.667,5.742,132.816,5.736,131.936
2020-05-10 02:10:00,322588.163,305733.990,299211.881,266416.408,280575.579,274310.704,296467.842,5.690,134.174,5.662,134.185,5.612,133.726,5.454,134.582,5.488,132.836,5.346,135.603,5.539,135.280
2020-05-10 02:20:00,304830.834,285326.995,276453.236,238814.207,253044.885,246344.741,269803.206,5.683,136.078,5.507,135.984,5.513,135.071,5.123,136.143,5.229,137.227,5.170,138.446,5.376,138.615
2020-05-10 02:30:00,276087.806,246528.644,239750.948,211156.741,219257.875,236821.573,254120.242,5.465,137.506,5.142,139.793,5.183,137.895,4.968,138.224,4.943,139.432,5.226,138.673,5.315,138.453
2020-05-10 02:40:00,266673.154,234248.896,240519.573,199838.257,208329.190,234791.073,254145.015,5.438,141.774,5.233,141.139,5.388,140.092,4.928,140.020,4.998,141.293,5.164,141.033,5.348,140.811
2020-05-10 02:50:00,251843.954,222410.300,229566.331,190328.002,210639.143,222998.754,255355.124,5.349,142.723,5.144,141.783,5.159,140.798,4.848,140.988,5.054,141.660,5.113,142.178,5.343,141.901
2020-05-10 03:00:00,240559.251,213676.638,212752.947,176043.250,199339.638,203819.495,234826.285,5.255,146.163,5.107,144.256,5.005,143.334,4.640,144.796,4.902,147.028,4.923,144.457,4.989,144.000
2020-05-10 03:10:00,227824.773,202578.110,191654.398,158706.479,188557.178,194554.961,227386.522,5.215,149.330,4.988,146.269,4.787,144.639,4.482,149.491,4.748,149.241,4.958,147.833,5.115,146.856
2020-05-10 03:20:00,205888.426,169419.545,158330.197,141649.479,173191.231,182368.735,208087.219,5.068,153.293,4.586,151.320,4.341,151.759,4.270,154.283,4.680,154.107,4.764,152.488,4.845,153.175
2020-05-10 03:30:00,182565.719,148729.751,159012.489,143255.495,170808.973,164830.874,187831.427,4.791,157.803,4.380,156.823,4.711,157.202,4.514,160.691,4.768,159.059,4.512,157.785,4.667,156.152
2020-05-10 03:40:00,179550.759,153678.570,165552.695,138925.765,162464.831,140534.228,164902.868,4.961,160.616,4.742,159.606,4.850,159.222,4.487,161.644,4.743,161.800,4.385,162.547,4.567,161.003
2020-05-10 03:50:00,168398.089,147289.147,156972.019,135279.455,160091.312,141574.146,157701.279,4.854,163.065,4.552,162.642,4.668,162.668,4.507,165.882,4.732,163.042,4.554,162.900,4.559,161.778
2020-05-10 04:00:00,159122.058,140573.436,149595.795,131993.369,156932.130,139795.027,155548.587,4.779,161.819,4.506,161.456,4.578,160.566,4.381,161.735,4.663,162.448,4.400,163.705,4.541,162.014
2020-05-10 04:10:00,156695.760,140516.618,146535.719,134069.185,165757.440,152277.725,166198.057,4.786,165.205,4.641,163.832,4.646,162.917,4.472,166.941,4.836,165.748,4.669,167.053,4.724,166.418
2020-05-10 04:20:00,154055.334,132975.124,147838.985,129596.515,161049.506,157737.255,178696.307,4.716,173.151,4.458,172.693,4.597,171.117,4.331,179.176,4.690,177.477,4.671,177.450,4.873,177.739
2020-05-10 04:30:00,98463.741,81579.991,95781.880,84719.510,128990.990,151195.517,181333.832,3.355,185.665,3.218,183.321,3.503,179.623,3.318,187.846,4.116,187.643,4.556,187.411,4.882,186.024
2020-05-10 04:40:00,71146.232,50542.284,58063.818,52244.393,99661.037,134742.720,163449.725,3.334,189.377,3.008,183.998,3.024,183.011,3.049,193.334,3.697,191.861,4.348,188.501,4.593,187.688
